,objectid,muni_id,muni,zo_code,zo_name,zo_usety,zo_abbr,zo_usede,mf_notes,mulfam2,mulfam3_4,mulfam5_19,mulfam20_,minlotsize,mnls_ove,mnls_oven,mnls_calc,mnls_eff,mnls_notes,pctlotcov,plc_spec,plc_ove,plc_oven,plc_calc,plc_eff,plc_notes,plc_esval,lapdu,lapdu_note,lapdu_spec,maxflrs,mxfl_spec,mxfl_calc,mxfl_eff,mxfl_esval,maxheight,mxht_spec,mxht_calc,mxht_eff,mxht_notes,maxdu,mxdu_spec,mxdu_ove,mxdu_oven,mxdu_calc1,sfpdu,mxdu_calc2,mxdu_calc3,mxdu_eff,mxdu_notes,mxdu_esval,dupac,dupac_spec,dupac_ove,dupac_oven,dupac_calc1,dupac_calc2,dupac_calc3,dupac_eff,dupac_notes,dupac_esval,far,far_spec,far_ove,far_oven,far_calc,far_eff,far_esval,far_notes,far_ques,createdby,createddate,editedby,mxht_esval,mnls_esval,mnls_spec,spatialrec
305,612,171,Marshfield,171R-2,Residential Suburban,1,R-2,Open Space Residential (Clustered),NA,1,1,1,1,20000,NA,NA,NA,20000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,3,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 4:25pm,0,0,NA,4/1/13
306,623,35,Boston,35OS-G (MH),Mission Hill Neighborhood,4,OS-G (MH),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/8/2020 10:19am,NA,NA,0,10/1/19
307,613,35,Boston,35EDA-SD (EB),East Boston Neighborhood,2,EDA-SD (EB),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,4,NA,4,4,0,45,NA,40,45,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,4,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
308,614,35,Boston,35EDA-SOUTH (SE),South End Neighborhood,3,EDA-SOUTH (SE),NA,NA,1,1,1,1,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,7,7,1,70,NA,NA,70,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,175,NA,118,NA,1,4,NA,NA,NA,7,4,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
309,615,35,Boston,35EDA-SS (EB),East Boston Neighborhood,2,EDA-SS (EB),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,3,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
310,616,35,Boston,35EPS (GM),Greater Mattapan Neighborhood,3,EPS (GM),NA,NA,1,1,1,1,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,4,NA,4,4,0,45,NA,40,45,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,22,NA,1,0.5,NA,NA,NA,4,0.5,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
311,617,67,Concord,67LB3,Limited Business,3,LB3,Limited Commercial,NA,1,1,1,1,NA,0,NA,NA,0,No MNLS.,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,3.15,NA,3,3.15,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/3/2020 5:15pm,0,NA,999,11/1/15
312,655,35,Boston,35INS-WI (MH),Mission Hill Neighborhood,2,INS-WI (MH),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,5,NA,5,5,0,55,NA,50,55,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,5,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
313,618,35,Boston,35GA (HA/PC),Huntington Avenue/Prudential Center,2,GA (HA/PC),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,436,NA,NA,NA,NA,10,NA,NA,NA,NA,10,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,NA,NA,999,10/1/19
314,619,35,Boston,35H-5 (BP),Boston Proper,1,H-5 (BP),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,5,5,1,50,NA,NA,50,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,218,NA,8,NA,1,5,NA,NA,NA,5,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
315,620,35,Boston,35I-2-D-65 (HPDB/NR),Harborpark: Dorchester Bay/Neponset River Waterfront,2,I-2-D-65 (HPDB/NR),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,NA,NA,999,10/1/19
316,621,35,Boston,35GA (HPDB/NR),Harborpark: Fort Point Waterfront,2,GA (HPDB/NR),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,12,12,1,125,NA,NA,125,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,3,NA,NA,NA,12,3,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
317,622,35,Boston,35GA (MC),Midtown Cultural,3,GA (MC),NA,NA,1,1,1,1,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,12,12,1,125,NA,NA,125,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,NA,349,NA,1,8,NA,NA,NA,12,8,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/4/2020 5:27pm,0,NA,999,10/1/19
318,624,35,Boston,35GA (NE),North Station Economic Development Area,2,GA (NE),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,15,NA,15,15,0,155,NA,150,155,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,436,NA,NA,NA,NA,10,NA,NA,NA,15,10,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
319,625,35,Boston,35GA (SSEDA),South Station Economic Development Area,2,GA (SSEDA),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,30,30,1,300,NA,NA,300,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,523,NA,NA,NA,NA,12,NA,NA,NA,30,12,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
320,626,35,Boston,35IDA (JP),Jamaica Plain Neighborhood,2,IDA (JP),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,1,NA,NA,NA,3,1,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
321,630,35,Boston,35H-2-65 (BP),Boston Proper,1,H-2-65 (BP),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,88,NA,1,2,NA,NA,NA,NA,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,NA,NA,999,10/1/19
322,662,35,Boston,35L-.5 (SB),South Boston,2,L-.5 (SB),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,0.5,NA,NA,NA,NA,0.5,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,NA,NA,999,10/1/19
323,627,35,Boston,35H-1 (BP),Boston Proper,1,H-1 (BP),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,44,NA,1,1,NA,NA,NA,NA,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,NA,NA,999,10/1/19
324,628,35,Boston,35H-1 (SB),South Boston,1,H-1 (SB),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,5,5,1,50,NA,NA,50,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,44,NA,1,1,NA,NA,NA,5,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
325,629,35,Boston,35HABA (HA/PC),Huntington Avenue/Prudential Center,2,HABA (HA/PC),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,11,11,1,115,NA,NA,115,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,349,NA,NA,NA,NA,8,NA,NA,NA,11,8,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
326,631,35,Boston,35H-2-D-65 (HPDB/NR),Harborpark: Dorchester Bay/Neponset River Waterfront,3,H-2-D-65 (HPDB/NR),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,88,NA,1,2,NA,NA,NA,NA,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,NA,NA,999,10/1/19
327,632,35,Boston,35H-2 (BP),Boston Proper,1,H-2 (BP),NA,NA,2,2,2,2,NA,0,NA,NA,0,"No MNLS. Assuming a oneacre square parcel, 208 x 208. Front Yard Set Back  20Rear Yard Set Back   10  L/20  10  208/20  20 feet.Side Yard Set Back  10Est. Non Buildable Area  20208  210  208  10208  4160  4160  2080  10,400Est. Lot Coverage  1  10,400/43",NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,88,NA,1,2,NA,NA,NA,NA,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,NA,NA,999,10/1/19
328,633,35,Boston,35INS (CHI),Chinatown,3,INS (CHI),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,8,8,1,80,NA,NA,80,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,262,NA,66,NA,1,6,NA,NA,NA,8,6,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
329,638,35,Boston,35LI-BS (A/B),Allston/Brighton Neighborhood - Local Industrial Subdistricts,2,LI-BS (A/B),NA,NA,0,0,0,0,NA,0,NA,NA,0,None specified.,NA,0,NA,NA,1,1,NA,1,NA,None specified.,999,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,1,NA,NA,NA,3,1,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/2/2020 1:56pm,0,NA,999,10/1/19
330,663,35,Boston,35L-1 (BP),Boston Proper,3,L-1 (BP),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,44,NA,1,1,NA,NA,NA,3,1,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
331,634,35,Boston,35H-3-65 (BP),Boston Proper,1,H-3-65 (BP),NA,NA,2,2,2,2,NA,0,NA,NA,0,"No MNLS. Assuming a oneacre square parcel, 208 x 208. Front Yard Set Back  20Rear Yard Set Back   25 of lot depth  52 feet.Side Yard Set Back  20Est. Non Buildable Area  20208  220208   52208  4,160  8,320  10,816  23,296Est. Lot Coverage  1  23,296/435,",NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,6,6,1,65,NA,NA,65,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,131,NA,1,3,NA,NA,NA,6,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
332,635,35,Boston,35H-3 (BP),Boston Proper,1,H-3 (BP),NA,NA,2,2,2,2,NA,0,NA,NA,0,"No MNLS. Assuming a oneacre square parcel, 208 x 208. Front Yard Set Back  15Rear Yard Set Back   210  L/20  10  208/20  20 feetSide Yard Set Back  20Est. Non Buildable Area  15208  220208   20208  3,120  8,320  4,160  15,600Est. Lot Coverage  1  15,600/",NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,131,NA,1,3,NA,NA,NA,NA,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,NA,NA,999,10/1/19
333,636,35,Boston,35INS-FCH (A/B),Allston/Brighton Neighborhood,3,INS-FCH (A/B),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,5,NA,5,5,0,55,NA,50,55,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,88,NA,1,2,NA,NA,NA,5,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
334,701,35,Boston,35PA-CSNS (CSN),Cambridge Street North,3,PA-CSNS (CSN),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,15,15,1,155,NA,NA,155,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,218,NA,36,NA,1,5,NA,NA,NA,15,5,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/2/2020 5:04pm,0,NA,999,10/1/19
335,639,35,Boston,35H-4 (BP),Boston Proper,1,H-4 (BP),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,175,NA,1,4,NA,NA,NA,NA,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,NA,NA,999,10/1/19
336,640,35,Boston,35I-2 (SB),South Boston,2,I-2 (SB),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,NA,NA,999,10/1/19
337,641,35,Boston,35IDA-GH (Rox),Roxbury Neighborhood,2,IDA-GH (Rox),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,6,NA,6,6,0,65,NA,60,65,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,6,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
338,642,35,Boston,35M-8 (SB),South Boston,2,M-8 (SB),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,349,NA,NA,NA,NA,8,NA,NA,NA,NA,8,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/2/2020 2:54pm,NA,NA,0,10/1/19
339,644,35,Boston,35IDA-NM (Rox),Roxbury Neighborhood,2,IDA-NM (Rox),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,6,NA,6,6,0,65,NA,60,65,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,6,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
340,645,35,Boston,35INS-BC (A/B),Allston/Brighton Neighborhood,3,INS-BC (A/B),NA,NA,1,1,1,1,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,5,NA,5,5,0,55,NA,50,55,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,44,NA,1,1,NA,NA,NA,5,1,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
341,646,35,Boston,35INS-BIH (BP),Boston Proper,2,INS-BIH (BP),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,NA,4,NA,NA,NA,NA,4,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,NA,NA,999,10/1/19
342,647,35,Boston,35INS-CS (HA/PC),Huntington Avenue/Prudential Center,2,INS-CS (HA/PC),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,7,7,1,75,NA,NA,75,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,7,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
343,648,35,Boston,35INS-DFCI (BP),Boston Proper,2,INS-DFCI (BP),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,15,15,1,155,NA,NA,155,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,NA,4,NA,NA,NA,15,4,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
344,682,35,Boston,35MDA-CSJN (CSN),Cambridge Street North,3,MDA-CSJN (CSN),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,12,12,1,125,NA,NA,125,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,218,NA,6,NA,1,5,NA,NA,NA,12,5,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/2/2020 5:04pm,0,NA,0,10/1/19
345,649,35,Boston,35L-2-65 (BP),Boston Proper,3,L-2-65 (BP),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,6,6,1,65,NA,NA,65,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,88,NA,1,2,NA,NA,NA,6,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
346,650,35,Boston,35INS-HU (A/B),Allston/Brighton Neighborhood,3,INS-HU (A/B),NA,NA,1,1,1,1,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,5,NA,5,5,0,55,NA,50,55,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,44,NA,1,1,NA,NA,NA,5,1,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
347,651,35,Boston,35INS-MCOP (BP),Boston Proper,2,INS-MCOP (BP),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,15,15,1,155,NA,NA,155,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,3,NA,NA,NA,15,3,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
348,652,35,Boston,35INS-MMHC (MH),Mission Hill Neighborhood,3,INS-MMHC (MH),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,5,NA,5,5,0,55,NA,50,55,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,88,NA,1,2,NA,NA,NA,5,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
349,653,35,Boston,35INS-NEB (MH),Mission Hill Neighborhood,2,INS-NEB (MH),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,6,NA,6,6,0,65,NA,60,65,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,6,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
