longitude,latitude,ZipCode,Time,CO,NO2,O3,PM10,PM2.5,SO2,aqi,category
-71.15507,42.34878,02135,2023-10-27T08:00:00Z,224.26,25.78,30.41,26.6,12.33,0.23,51,Moderate air quality
-71.15507,42.34878,02135,2023-10-27T12:00:00Z,318.31,27.39,27.53,30.38,14.13,0.23,53,Moderate air quality
-71.15507,42.34878,02135,2023-10-27T16:00:00Z,417.24,41.72,12.37,41.1,15.24,0.42,54,Moderate air quality
-71.15507,42.34878,02135,2023-10-27T20:00:00Z,310.79,32.31,40.38,32.84,12.96,0.25,54,Moderate air quality
-71.15507,42.34878,02135,2023-10-28T00:00:00Z,318.51,36.11,43.98,50.33,14.01,0.25,55,Moderate air quality
-71.15507,42.34878,02135,2023-10-28T04:00:00Z,330.33,24.4,24.98,37.46,12.09,0.25,54,Moderate air quality
-71.15507,42.34878,02135,2023-10-28T08:00:00Z,220.6,28.15,23.98,35.38,13.18,0.23,54,Moderate air quality
-71.15507,42.34878,02135,2023-10-28T12:00:00Z,318,24.85,15.74,28.17,12.81,0.23,53,Moderate air quality
-71.15507,42.34878,02135,2023-10-28T16:00:00Z,219.27,26.5,25.3,32.82,11.88,0.25,52,Moderate air quality
-71.15507,42.34878,02135,2023-10-28T20:00:00Z,112.6,19.08,45.13,43.78,11.4,0.23,51,Moderate air quality
-71.15507,42.34878,02135,2023-10-29T00:00:00Z,118.74,20.02,35.63,24.02,10.43,0.15,50,Good air quality
-71.15507,42.34878,02135,2023-10-29T04:00:00Z,113.15,16.24,33.4,21.44,7.92,0.13,46,Good air quality
-71.15507,42.34878,02135,2023-10-29T08:00:00Z,113.33,12.69,22.03,17.75,4.39,0.13,41,Good air quality
-71.15507,42.34878,02135,2023-10-29T12:00:00Z,108.23,10.01,16.1,19.54,6.94,0.15,37,Good air quality
-71.15507,42.34878,02135,2023-10-29T16:00:00Z,108.07,18.17,11.4,36.04,8.37,0.15,34,Good air quality
-71.15507,42.34878,02135,2023-10-29T20:00:00Z,206.48,21.84,9.65,26.61,7.07,0.24,31,Good air quality
-71.15507,42.34878,02135,2023-10-30T00:00:00Z,110.07,19.64,15.41,22.14,6.01,0.15,27,Good air quality
-71.15507,42.34878,02135,2023-10-30T04:00:00Z,107.55,15.05,20.9,22.8,4.06,0.13,25,Good air quality
-71.15507,42.34878,02135,2023-10-30T08:00:00Z,107.38,16.49,26.9,13.17,5.4,0.13,24,Good air quality
-71.15507,42.34878,02135,2023-10-30T12:00:00Z,107.38,20.39,29.09,20.4,6.55,0.13,23,Good air quality
-71.15507,42.34878,02135,2023-10-30T16:00:00Z,202.57,29.14,20.54,23.69,6.34,0.23,27,Good air quality
-71.15507,42.34878,02135,2023-10-30T20:00:00Z,115.99,24.87,19.33,18.97,5.92,0.23,23,Good air quality
-71.15507,42.34878,02135,2023-10-31T00:00:00Z,207.79,17.85,13.5,19.32,6.24,0.15,22,Good air quality
-71.15507,42.34878,02135,2023-10-31T04:00:00Z,210.45,16.44,6.74,18.61,6.77,0.25,23,Good air quality
-71.15507,42.34878,02135,2023-10-31T08:00:00Z,107.21,11.4,26.9,15.81,2.68,0.13,23,Good air quality
-71.15507,42.34878,02135,2023-10-31T12:00:00Z,118.08,17.6,17.43,20.27,6.57,0.13,23,Good air quality
-71.15507,42.34878,02135,2023-10-31T16:00:00Z,116.51,23.65,23.24,32.38,7.5,0.3,24,Good air quality
-71.15507,42.34878,02135,2023-10-31T20:00:00Z,113.33,17.93,32.09,22.07,9.53,0.15,26,Good air quality
-71.15507,42.34878,02135,2023-11-01T00:00:00Z,206.84,26.06,24.39,23.27,10.41,0.15,28,Good air quality
-71.15507,42.34878,02135,2023-11-01T08:00:00Z,206.34,26.76,14.02,12.69,7.1,0.23,33,Good air quality
-71.15507,42.34878,02135,2023-11-01T12:00:00Z,206.85,22.75,13.81,22.01,7.06,0.22,35,Good air quality
-71.15507,42.34878,02135,2023-11-01T16:00:00Z,214.43,27.4,13.63,31.26,9.37,0.32,36,Good air quality
-71.15507,42.34878,02135,2023-11-01T20:00:00Z,112.38,19.81,25.56,21.17,8.98,0.13,36,Good air quality
-71.15507,42.34878,02135,2023-11-02T00:00:00Z,115.01,25.45,24.52,25.45,9.54,0.23,36,Good air quality
-71.15507,42.34878,02135,2023-11-02T04:00:00Z,211.92,22.44,15.25,20.99,7.63,0.15,35,Good air quality
-71.15507,42.34878,02135,2023-11-02T08:00:00Z,112.82,11.83,16.5,9.67,5.99,0.13,34,Good air quality
-71.15507,42.34878,02135,2023-11-02T12:00:00Z,120.72,19.23,19.13,19.46,9.68,0.13,35,Good air quality
-71.15507,42.34878,02135,2023-11-02T16:00:00Z,213.28,26.28,19.49,29.81,12.31,0.23,36,Good air quality
-71.15507,42.34878,02135,2023-11-02T20:00:00Z,204.87,20.57,29.34,20.84,9.71,0.15,37,Good air quality
-71.15507,42.34878,02135,2023-11-03T00:00:00Z,299.36,34.52,24.98,28.8,10.83,0.14,37,Good air quality
-71.15507,42.34878,02135,2023-11-03T04:00:00Z,324.05,24.68,6.05,25.15,9.15,0.3,38,Good air quality
-71.15507,42.34878,02135,2023-11-03T08:00:00Z,221.68,35.8,13.41,29.46,8.88,0.23,40,Good air quality
-71.15507,42.34878,02135,2023-11-03T12:00:00Z,223.09,25.27,10.26,22.21,11.05,0.32,41,Good air quality
-71.15507,42.34878,02135,2023-11-03T16:00:00Z,324.88,37.71,15.4,32.7,14.02,0.43,42,Good air quality
-71.15507,42.34878,02135,2023-11-03T20:00:00Z,207.39,24.88,35.87,48.66,13.04,0.32,44,Good air quality
-71.15507,42.34878,02135,2023-11-04T00:00:00Z,300.08,36.55,32.51,30.53,10.92,0.26,45,Good air quality
-71.15507,42.34878,02135,2023-11-04T04:00:00Z,210.7,17.89,32.47,32.92,7.14,0.13,44,Good air quality
-71.15507,42.34878,02135,2023-11-04T08:00:00Z,113.92,21.41,35.03,21.9,4.9,0.13,42,Good air quality
-71.15507,42.34878,02135,2023-11-04T12:00:00Z,114.51,19.03,29.39,17.97,8.86,0.05,41,Good air quality
-71.15507,42.34878,02135,2023-11-04T16:00:00Z,213.87,32.24,25.48,38,11.61,0.23,39,Good air quality
-71.15507,42.34878,02135,2023-11-04T20:00:00Z,212.63,23.42,35.08,40.64,11.95,0.15,39,Good air quality
-71.15507,42.34878,02135,2023-11-05T00:00:00Z,490.01,38.45,14.72,36.68,15.53,0.25,40,Good air quality
-71.15507,42.34878,02135,2023-11-05T04:00:00Z,704.35,30.32,4.77,45.1,19.7,0.46,47,Good air quality
-71.15507,42.34878,02135,2023-11-05T08:00:00Z,117.66,18.97,32.47,38.03,19.32,0.12,53,Moderate air quality
-71.15507,42.34878,02135,2023-11-05T12:00:00Z,313.92,25.83,10.53,29.03,18.7,0.16,57,Moderate air quality
-71.15507,42.34878,02135,2023-11-05T16:00:00Z,324.62,33.05,17.03,36.84,14.95,0.33,60,Moderate air quality
-71.15507,42.34878,02135,2023-11-05T20:00:00Z,115.13,20.76,38.81,35.57,14.85,0.33,60,Moderate air quality
-71.15507,42.34878,02135,2023-11-06T00:00:00Z,212.11,24.49,37.41,31.72,13.46,0.15,61,Moderate air quality
-71.15507,42.34878,02135,2023-11-06T04:00:00Z,230.54,22.27,20.85,23.08,14.83,0.23,59,Moderate air quality
-71.15507,42.34878,02135,2023-11-06T08:00:00Z,315.44,26.09,11.06,15.52,6.96,0.15,56,Moderate air quality
-71.15507,42.34878,02135,2023-11-06T12:00:00Z,112.81,15.18,22.13,21.68,10.39,0.13,52,Moderate air quality
-71.15507,42.34878,02135,2023-11-06T16:00:00Z,300.84,24.82,10.77,26.64,10.4,0.25,49,Good air quality
-71.15507,42.34878,02135,2023-11-06T20:00:00Z,107.86,19.53,28.52,27.15,9.88,0.23,46,Good air quality
-71.15507,42.34878,02135,2023-11-07T00:00:00Z,202.4,30.4,26.37,29.62,11.03,0.4,44,Good air quality
-71.15507,42.34878,02135,2023-11-07T04:00:00Z,206.51,21.11,16.73,20.36,10.39,0.4,41,Good air quality
-71.15507,42.34878,02135,2023-11-07T08:00:00Z,202.5,14.77,25.04,22.33,12.42,0.3,43,Good air quality
-71.15507,42.34878,02135,2023-11-07T12:00:00Z,114.32,23.6,37.24,23.27,12.76,0.4,43,Good air quality
-71.15507,42.34878,02135,2023-11-07T16:00:00Z,212.01,27.85,41.88,40.79,18.49,0.4,47,Good air quality
-71.15507,42.34878,02135,2023-11-07T20:00:00Z,212.18,27.52,45.02,38.15,17.74,0.22,52,Moderate air quality
-71.15507,42.34878,02135,2023-11-08T00:00:00Z,214.48,25.71,35.48,32.69,15.71,0.25,54,Moderate air quality
-71.15507,42.34878,02135,2023-11-08T04:00:00Z,204.49,15.25,25.68,22.27,6.72,0.23,53,Moderate air quality
-71.15507,42.34878,02135,2023-11-08T08:00:00Z,205.48,21.09,24.25,10.78,5.63,0.23,51,Moderate air quality
-71.15507,42.34878,02135,2023-11-08T12:00:00Z,112.82,10.92,22.62,8.92,5.93,0.13,47,Good air quality
-71.15507,42.34878,02135,2023-11-08T16:00:00Z,205.82,20.57,30.45,30.14,8.22,0.15,41,Good air quality
-71.15507,42.34878,02135,2023-11-08T20:00:00Z,204.49,18.44,28.7,25.52,7.93,0.16,34,Good air quality
-71.15507,42.34878,02135,2023-11-09T00:00:00Z,211.26,25,19.59,27.44,8.58,0.3,29,Good air quality
-71.15507,42.34878,02135,2023-11-09T04:00:00Z,209.93,17.29,20.07,22.82,8.02,0.13,29,Good air quality
-71.15507,42.34878,02135,2023-11-09T08:00:00Z,199.06,10.83,22.66,10.35,5.4,0.15,30,Good air quality
-71.15507,42.34878,02135,2023-11-09T12:00:00Z,204.32,20.02,14.23,16.74,6.63,0.13,31,Good air quality
-71.15507,42.34878,02135,2023-11-09T16:00:00Z,308.72,37.25,5.06,26.11,9.47,0.48,35,Good air quality
-71.15507,42.34878,02135,2023-11-09T20:00:00Z,300.65,32.02,8.76,23.03,9.59,0.33,33,Good air quality
-71.15507,42.34878,02135,2023-11-10T00:00:00Z,324.19,23.17,1.8,22.3,14.12,0.61,36,Good air quality
-71.15507,42.34878,02135,2023-11-10T04:00:00Z,320.87,21.83,1.38,25.37,16.45,0.33,41,Good air quality
-71.15507,42.34878,02135,2023-11-10T08:00:00Z,298.95,14.93,17.81,23.3,11.46,0.15,46,Good air quality
-71.15507,42.34878,02135,2023-11-10T12:00:00Z,307.48,21.87,5.99,22.52,9.66,0.14,48,Good air quality
-71.15507,42.34878,02135,2023-11-10T16:00:00Z,223.88,30.74,12.43,26.04,9.54,0.39,49,Good air quality
-71.15507,42.34878,02135,2023-11-10T20:00:00Z,211.02,27.32,20.93,25.44,9.63,0.32,49,Good air quality
-71.15507,42.34878,02135,2023-11-11T00:00:00Z,309.54,22.42,21.37,27.36,9.8,0.19,47,Good air quality
-71.15507,42.34878,02135,2023-11-11T04:00:00Z,312.48,21.74,14.77,34.88,11.18,0.2,43,Good air quality
-71.15507,42.34878,02135,2023-11-11T08:00:00Z,218.35,24.26,9,21.05,9.15,0.22,41,Good air quality
-71.15507,42.34878,02135,2023-11-11T12:00:00Z,210.91,16.73,19.06,14.26,7.35,0.13,39,Good air quality
-71.15507,42.34878,02135,2023-11-11T16:00:00Z,211.94,19.31,15,25.69,6.9,0.23,38,Good air quality
-71.15507,42.34878,02135,2023-11-11T20:00:00Z,204.66,15.82,29.25,31,9.59,0.15,37,Good air quality
-71.15507,42.34878,02135,2023-11-12T00:00:00Z,206.17,17.02,29.53,20.2,9.02,0.12,37,Good air quality
-71.15507,42.34878,02135,2023-11-12T04:00:00Z,208.01,17.86,27.17,28.92,9.34,0.13,35,Good air quality
-71.15507,42.34878,02135,2023-11-12T08:00:00Z,212.93,16.6,20.73,23.14,8.96,0.22,35,Good air quality
-71.15507,42.34878,02135,2023-11-12T12:00:00Z,206.51,16.97,23.14,19.41,7.34,0.12,35,Good air quality
-71.15507,42.34878,02135,2023-11-12T16:00:00Z,209.76,14.64,23.68,35.2,8.62,0.13,35,Good air quality
-71.15507,42.34878,02135,2023-11-12T20:00:00Z,204.66,16,31.24,22.59,12.25,0.12,36,Good air quality
-71.15507,42.34878,02135,2023-11-13T00:00:00Z,206.53,16.44,30.33,25.48,11.83,0.12,38,Good air quality
-71.15507,42.34878,02135,2023-11-13T04:00:00Z,497.15,25.77,7.08,23.43,17.63,0.25,43,Good air quality
-71.15507,42.34878,02135,2023-11-13T08:00:00Z,392.71,13.86,24.65,21.26,12.72,0.12,47,Good air quality
-71.15507,42.34878,02135,2023-11-13T12:00:00Z,309.85,21.19,6.42,20.63,11.01,0.15,50,Good air quality
-71.15507,42.34878,02135,2023-11-13T16:00:00Z,305.47,32.72,16.02,28.89,11.27,0.32,52,Moderate air quality
-71.15507,42.34878,02135,2023-11-13T20:00:00Z,302.8,19.27,25.8,23.74,11.03,0.22,52,Moderate air quality
-71.15507,42.34878,02135,2023-11-14T00:00:00Z,304.61,26.29,17.21,28.27,12.74,0.22,52,Moderate air quality
-71.15507,42.34878,02135,2023-11-14T04:00:00Z,211.26,18.95,27.36,34.5,8.32,0.15,48,Good air quality
-71.15507,42.34878,02135,2023-11-14T08:00:00Z,302.3,26.64,14.44,17.9,9.63,0.13,44,Good air quality
-71.15507,42.34878,02135,2023-11-14T12:00:00Z,213.24,24.17,12.17,17.68,11.19,0.13,43,Good air quality
-71.15507,42.34878,02135,2023-11-14T16:00:00Z,314.07,35.55,12.2,30.94,15.05,0.4,44,Good air quality
-71.15507,42.34878,02135,2023-11-14T20:00:00Z,302.64,18.77,24.47,31.51,12.81,0.25,46,Good air quality
-71.15507,42.34878,02135,2023-11-15T00:00:00Z,304.95,20.37,22.79,21.84,12.1,0.13,45,Good air quality
-71.15507,42.34878,02135,2023-11-15T04:00:00Z,304.95,21.19,21.94,24.5,10.41,0.13,46,Good air quality
-71.15507,42.34878,02135,2023-11-15T08:00:00Z,211.41,17.76,14.28,14.12,8.62,0.13,46,Good air quality
-71.15507,42.34878,02135,2023-11-15T12:00:00Z,408.91,30.81,1.48,13.69,10.47,0.61,46,Good air quality
-71.15507,42.34878,02135,2023-11-15T16:00:00Z,424.45,34.4,5.81,31.64,10.1,0.88,44,Good air quality
-71.15507,42.34878,02135,2023-11-15T20:00:00Z,307.91,23.14,19.07,25.65,10.29,0.25,42,Good air quality
-71.15507,42.34878,02135,2023-11-16T00:00:00Z,304.95,22.8,14.61,33.94,10.76,0.23,41,Good air quality
-71.15507,42.34878,02135,2023-11-16T04:00:00Z,212.36,17.81,15.06,27.37,8.36,0.2,40,Good air quality
-71.15507,42.34878,02135,2023-11-16T08:00:00Z,212.88,22.96,13.05,21.6,8.08,0.22,39,Good air quality
-71.15507,42.34878,02135,2023-11-16T12:00:00Z,212.17,26.57,9.23,24.29,11.66,0.22,40,Good air quality
-71.15507,42.34878,02135,2023-11-16T16:00:00Z,407.99,32.94,11.24,34.81,16.82,0.43,43,Good air quality
-71.15507,42.34878,02135,2023-11-16T20:00:00Z,304.97,29.05,26.5,28.86,16.35,0.43,47,Good air quality
-71.15507,42.34878,02135,2023-11-17T00:00:00Z,506.91,26.33,17.99,54.73,14.94,0.35,51,Moderate air quality
-71.15507,42.34878,02135,2023-11-17T04:00:00Z,823.23,32.45,3.46,46.09,18.04,1.52,53,Moderate air quality
-71.15507,42.34878,02135,2023-11-17T08:00:00Z,989.3,23.37,3.01,32.34,19.33,1.03,57,Moderate air quality
-71.15507,42.34878,02135,2023-11-17T12:00:00Z,330.24,27.1,12.76,38.82,25.71,0.22,61,Moderate air quality
-71.15507,42.34878,02135,2023-11-17T16:00:00Z,313.64,35.74,22.68,46.85,16.68,0.32,64,Moderate air quality
-71.15507,42.34878,02135,2023-11-17T20:00:00Z,208.47,22.74,39.79,51.73,8.25,0.22,62,Moderate air quality
-71.12717,42.36841,02163,2023-10-19T04:00:00Z,331.92,24.59,5.76,25.65,10.9,0.3,47,Good air quality
-71.12717,42.36841,02163,2023-10-19T08:00:00Z,231.99,13.02,9.16,8.59,2.7,0.2,44,Good air quality
-71.12717,42.36841,02163,2023-10-19T12:00:00Z,319.57,21.59,8.55,30.3,10.77,0.1,44,Good air quality
-71.12717,42.36841,02163,2023-10-19T16:00:00Z,222.35,26.24,20.07,35.42,13.83,0.3,43,Good air quality
-71.12717,42.36841,02163,2023-10-19T20:00:00Z,210.62,34.91,31.96,22.12,12.45,0.3,44,Good air quality
-71.12717,42.36841,02163,2023-10-20T00:00:00Z,211.52,29.94,29.37,30.67,12.16,0.11,43,Good air quality
-71.12717,42.36841,02163,2023-10-20T04:00:00Z,221.4,19.07,16.87,29.04,11.55,0.2,42,Good air quality
-71.12717,42.36841,02163,2023-10-20T08:00:00Z,220.44,18.68,13.15,16.57,8.2,0.2,41,Good air quality
-71.12717,42.36841,02163,2023-10-20T12:00:00Z,319.6,27.49,7.88,26.06,7.9,0.21,40,Good air quality
-71.12717,42.36841,02163,2023-10-20T16:00:00Z,299.91,33.25,8.53,31.21,14.13,0.5,40,Good air quality
-71.12717,42.36841,02163,2023-10-20T20:00:00Z,134.56,31.89,27.14,33.46,11.91,0.5,40,Good air quality
-71.12717,42.36841,02163,2023-10-21T00:00:00Z,211.52,35.3,22.66,22.81,10.41,0.21,39,Good air quality
-71.12717,42.36841,02163,2023-10-21T04:00:00Z,112.46,25.94,23.44,30.11,11.7,0.3,41,Good air quality
-71.12717,42.36841,02163,2023-10-21T08:00:00Z,111.64,15.71,25.37,16.49,9.32,0.21,43,Good air quality
-71.12717,42.36841,02163,2023-10-21T12:00:00Z,133.07,13.37,20.71,16.64,11.46,0.21,43,Good air quality
-71.12717,42.36841,02163,2023-10-21T16:00:00Z,112.46,30.57,23.56,27.26,5.51,0.31,40,Good air quality
-71.12717,42.36841,02163,2023-10-21T20:00:00Z,113.32,27.83,23.96,42.04,7.99,0.31,38,Good air quality
-71.12717,42.36841,02163,2023-10-22T00:00:00Z,122.19,17.85,33.96,30.01,10.98,0.21,38,Good air quality
-71.12717,42.36841,02163,2023-10-22T04:00:00Z,122.28,15.43,27.73,25.6,5.63,0.3,33,Good air quality
-71.12717,42.36841,02163,2023-10-22T08:00:00Z,122.25,5.97,18.35,14.84,4.5,0.21,30,Good air quality
-71.12717,42.36841,02163,2023-10-22T12:00:00Z,111.6,11.23,14.22,17.53,10.02,0.11,30,Good air quality
-71.12717,42.36841,02163,2023-10-22T16:00:00Z,111.55,16.06,16.24,22.88,6.95,0.21,29,Good air quality
-71.12717,42.36841,02163,2023-10-22T20:00:00Z,111.55,25.79,18.21,34.55,8.26,0.21,28,Good air quality
-71.12717,42.36841,02163,2023-10-23T00:00:00Z,122.21,15.27,13.78,28.26,11.9,0.21,28,Good air quality
-71.12717,42.36841,02163,2023-10-23T04:00:00Z,122.21,12.51,11.76,29.15,9.08,0.21,30,Good air quality
-71.12717,42.36841,02163,2023-10-23T08:00:00Z,111.54,8.29,12.25,4.91,4.72,0.21,30,Good air quality
-71.12717,42.36841,02163,2023-10-23T12:00:00Z,122.27,14.5,9.34,6.8,2.99,0.11,29,Good air quality
-71.12717,42.36841,02163,2023-10-23T16:00:00Z,210.69,30.65,10.25,27.21,12.48,0.21,31,Good air quality
-71.12717,42.36841,02163,2023-10-23T20:00:00Z,122.27,18.67,15.46,37.75,12.08,0.2,34,Good air quality
-71.12717,42.36841,02163,2023-10-24T00:00:00Z,112.47,19.99,14.49,17.56,8.62,0.11,34,Good air quality
-71.12717,42.36841,02163,2023-10-24T04:00:00Z,111.61,13.03,17.2,30.98,8.46,0.11,35,Good air quality
-71.12717,42.36841,02163,2023-10-24T08:00:00Z,112.46,15.98,12.94,9.1,6.15,0.11,36,Good air quality
-71.12717,42.36841,02163,2023-10-24T12:00:00Z,244.33,23.01,3.2,13.11,4.4,0.31,38,Good air quality
-71.12717,42.36841,02163,2023-10-24T16:00:00Z,420.36,32.04,5.37,26.26,14.23,0.9,40,Good air quality
-71.12717,42.36841,02163,2023-10-24T20:00:00Z,210.68,27.84,20.94,25.28,10.45,0.11,39,Good air quality
-71.12717,42.36841,02163,2023-10-25T00:00:00Z,309.72,33.12,16.24,28.91,12.54,0.2,39,Good air quality
-71.12717,42.36841,02163,2023-10-25T04:00:00Z,232.88,17.52,14.97,28.25,11.93,0.2,40,Good air quality
-71.12717,42.36841,02163,2023-10-25T08:00:00Z,123.1,17.08,28.7,21.25,6.65,0.1,39,Good air quality
-71.12717,42.36841,02163,2023-10-25T12:00:00Z,222.28,15.49,22.02,29.91,11.78,0.11,40,Good air quality
-71.12717,42.36841,02163,2023-10-25T16:00:00Z,310.57,31.36,18.28,34.73,15.14,0.21,41,Good air quality
-71.12717,42.36841,02163,2023-10-25T20:00:00Z,211.54,33.49,12.04,33.63,14.55,0.21,44,Good air quality
-71.12717,42.36841,02163,2023-10-26T00:00:00Z,322.2,30.73,8.74,41.77,16.02,0.21,47,Good air quality
-71.12717,42.36841,02163,2023-10-26T04:00:00Z,233.78,18.4,4.91,37.98,14.37,0.21,51,Moderate air quality
-71.12717,42.36841,02163,2023-10-26T08:00:00Z,211.5,7.95,29.15,14.16,7.5,0.21,52,Moderate air quality
-71.12717,42.36841,02163,2023-10-26T12:00:00Z,234.48,30.66,16.74,36.57,12.66,0.21,53,Moderate air quality
-71.12717,42.36841,02163,2023-10-26T16:00:00Z,376.62,33.89,19.52,38.69,16.91,0.77,55,Moderate air quality
-71.12717,42.36841,02163,2023-10-26T20:00:00Z,272.43,33.58,46.35,27.56,14.66,0.69,56,Moderate air quality
-71.12717,42.36841,02163,2023-10-27T00:00:00Z,421.18,37.38,33.52,30.54,15.23,0.11,56,Moderate air quality
-71.12717,42.36841,02163,2023-10-27T04:00:00Z,465.58,27.85,15.54,32.99,18.49,0.3,57,Moderate air quality
-71.12717,42.36841,02163,2023-10-27T08:00:00Z,244.39,27.68,29.24,33.92,13.72,0.21,58,Moderate air quality
-71.12717,42.36841,02163,2023-10-27T12:00:00Z,333.62,25.02,27.45,33.18,18.16,0.21,60,Moderate air quality
-71.12717,42.36841,02163,2023-10-27T16:00:00Z,432.8,46.3,11.77,41.92,20.44,0.4,60,Moderate air quality
-71.12717,42.36841,02163,2023-10-27T20:00:00Z,320.83,42.79,40.89,38.22,14.8,0.21,60,Moderate air quality
-71.12717,42.36841,02163,2023-10-28T00:00:00Z,332.9,42,44.21,39.08,19.55,0.21,61,Moderate air quality
-71.12717,42.36841,02163,2023-10-28T04:00:00Z,354.37,21.29,25.38,31.61,17.07,0.21,60,Moderate air quality
-71.12717,42.36841,02163,2023-10-28T08:00:00Z,233.87,23.52,24.31,26.93,14.01,0.21,60,Moderate air quality
-71.12717,42.36841,02163,2023-10-28T12:00:00Z,332.1,21.16,15.88,26.8,11.65,0.21,59,Moderate air quality
-71.12717,42.36841,02163,2023-10-28T16:00:00Z,232.96,21.94,25.34,36.46,16.41,0.21,58,Moderate air quality
-71.12717,42.36841,02163,2023-10-28T20:00:00Z,122.12,25.51,45.08,39.26,15.67,0.2,58,Moderate air quality
-71.12717,42.36841,02163,2023-10-29T00:00:00Z,133.37,25.02,35.46,32.51,15.89,0.11,57,Moderate air quality
-71.12717,42.36841,02163,2023-10-29T04:00:00Z,122.3,20.8,33.26,29.59,9.11,0.11,55,Moderate air quality
-71.12717,42.36841,02163,2023-10-29T08:00:00Z,122.31,11,22.01,18.46,9.63,0.11,54,Moderate air quality
-71.12717,42.36841,02163,2023-10-29T12:00:00Z,111.67,6.97,16.08,23.02,7.61,0.11,51,Moderate air quality
-71.12717,42.36841,02163,2023-10-29T16:00:00Z,112.05,17.03,11.54,29.17,12.66,0.11,48,Good air quality
-71.12717,42.36841,02163,2023-10-29T20:00:00Z,211.34,20.12,9.97,30.48,10.29,0.21,42,Good air quality
-71.12717,42.36841,02163,2023-10-30T00:00:00Z,113.29,18.22,15.4,31.01,7.49,0.11,37,Good air quality
-71.12717,42.36841,02163,2023-10-30T04:00:00Z,111.61,13.06,20.76,25.37,8.75,0.11,36,Good air quality
-71.12717,42.36841,02163,2023-10-30T08:00:00Z,111.6,10.29,27.32,16.27,6.92,0.11,32,Good air quality
-71.12717,42.36841,02163,2023-10-30T12:00:00Z,111.6,19.55,29.25,15.28,7.18,0.11,31,Good air quality
-71.12717,42.36841,02163,2023-10-30T16:00:00Z,201.69,27.12,20.79,28.11,10.48,0.21,30,Good air quality
-71.12717,42.36841,02163,2023-10-30T20:00:00Z,124.77,32.36,20.06,19.4,8.73,0.21,31,Good air quality
-71.12717,42.36841,02163,2023-10-31T00:00:00Z,212.41,27.18,13.71,27.87,9.99,0.11,32,Good air quality
-71.12717,42.36841,02163,2023-10-31T04:00:00Z,221.24,15.44,6.98,28.47,10.29,0.21,32,Good air quality
-71.12717,42.36841,02163,2023-10-31T08:00:00Z,111.58,3.01,26.97,2.85,1.99,0.11,33,Good air quality
-71.12717,42.36841,02163,2023-10-31T12:00:00Z,132.92,16.37,17.62,29.82,8.73,0.1,36,Good air quality
-71.12717,42.36841,02163,2023-10-31T16:00:00Z,124.82,21.89,23.3,22.02,10.56,0.3,37,Good air quality
-71.12717,42.36841,02163,2023-10-31T20:00:00Z,122.32,30.17,32.12,17.02,11.17,0.11,39,Good air quality
-71.12717,42.36841,02163,2023-11-01T00:00:00Z,211.49,25.44,24.18,28.58,13.52,0.11,41,Good air quality
-71.12717,42.36841,02163,2023-11-01T08:00:00Z,211.45,24.42,13.55,17.79,9.14,0.2,45,Good air quality
-71.12717,42.36841,02163,2023-11-01T12:00:00Z,211.5,22.8,13.78,30.21,9.79,0.2,44,Good air quality
-71.12717,42.36841,02163,2023-11-01T16:00:00Z,223.88,24.87,13.96,28.67,12.24,0.3,45,Good air quality
-71.12717,42.36841,02163,2023-11-01T20:00:00Z,122.1,26.49,25.95,33.22,12.83,0.11,44,Good air quality
-71.12717,42.36841,02163,2023-11-02T00:00:00Z,123.92,26.98,24.93,24.65,10.96,0.2,45,Good air quality
-71.12717,42.36841,02163,2023-11-02T04:00:00Z,221.37,19.84,15.42,30.84,10.9,0.11,45,Good air quality
