MBTA_Bus_Routes_and_Stops
X,Y,STOP_NAME,TOWN
-70.8899017619219,42.4801304880402,Humphrey St @ Stanley Rd,SWAMPSCOTT
-71.0352658877042,42.402044778093,296 Washington Ave opp Jefferson Ave,CHELSEA
-71.0352658877042,42.402044778093,Washington Ave @ Jefferson Ave,CHELSEA
-71.0416527175825,42.4020732879251,Everett Ave @ Revere Beach Pkwy,EVERETT
-71.0196735248334,42.4020325295069,Broadway @ Cabot St,CHELSEA
-71.1268151906673,42.402505614605,Holland St @ Moore St,SOMERVILLE
-71.098688407875,42.4025700635482,Mystic Ave opp Fulbright St,MEDFORD
-71.1384151750271,42.4027173754755,Massachusetts Ave @ Teel St,ARLINGTON
-71.1557053035403,42.4027906064263,West Service Rd @ Lake St,ARLINGTON
-71.1385463809818,42.4028215014099,Massachusetts Ave @ Thorndike St,ARLINGTON
-71.0760881109186,42.4026375284842,Wellington Station Busway,MEDFORD
-71.0334234572724,42.4024848640244,Summit Ave @ Lafayette Ave,CHELSEA
-71.0044883578806,42.4023975134986,280 Burbank Hwy,REVERE
-71.2382575353679,42.4031945709475,Lake St @ Indian Rd,WALTHAM
-71.2383310930899,42.4032201502382,Lake St @ Indian Rd,WALTHAM
-71.1263763728098,42.4029244164188,Broadway @ Westminster Ave,SOMERVILLE
-71.0418333296348,42.4026345518784,Everett Ave @ Revere Beach Pkwy,EVERETT
-70.9997397654554,42.4024687732298,Revere Beach Pkwy @ Woods Ave,REVERE
-71.0675455655413,42.402787753144,Santilli Circle,EVERETT
-71.0676539255646,42.4027987754811,Santilli Circle,EVERETT
-71.0433218704305,42.4028441192702,Chelsea St opp Frances St,EVERETT
-71.0439173036064,42.4028502211289,Chelsea St @ Luke Rd,EVERETT
-71.0426802616225,42.4028564937098,Chelsea St @ Malden St,EVERETT
-71.0441602333527,42.4028647184256,271 Chelsea St opp Luke Rd,EVERETT
-71.0006111360931,42.4027359125846,Revere Beach Pkwy @ Pratt Pl,REVERE
-71.1598429844799,42.4034002248301,Cross St @ Gilmore Rd,BELMONT
-71.1273537122439,42.4033469544387,Broadway @ Curtis St,SOMERVILLE
-71.0362184497113,42.4030549740775,Washington Ave @ Reynolds Ave,CHELSEA
-71.1274644597279,42.4033935683577,Broadway @ Holland St - Teele Sq,SOMERVILLE
-71.0463667717468,42.4031306187428,Chelsea St @ Irving St,EVERETT
-70.8771782309826,42.4904271521098,Humphrey St @ Sevinor Rd,MARBLEHEAD
-71.1002959792363,42.4914624551606,Main St @ Collincote St,STONEHAM
-70.9586908586758,42.4908912790363,Broadway @ Mayfair St,LYNN
-70.9587127675287,42.49106439451,Broadway opp Mayfair St,LYNN
-71.068699555021,42.4916275477735,Main St opp Green St,WAKEFIELD
-71.1004880639014,42.4917444513402,159 Main St opp Collincote St,STONEHAM
-70.9717350708072,42.4912487293874,Lynnfield St opp Great Woods Rd,LYNN
-71.0687149734795,42.4916859360869,Main St @ Green St,WAKEFIELD
-70.9719192253439,42.4913649182253,Lynnfield St @ Great Woods Rd,LYNN
-71.1937299007986,42.4923748548372,76 Cambridge St,BURLINGTON
-71.1542759086472,42.4922860682419,Main St @ Eaton Ave,WOBURN
-71.0541332734462,42.4085656318175,Broadway @ Webster St,EVERETT
-71.1180560557253,42.4087973470314,Boston Ave @ Tufts Garage,MEDFORD
-71.1180560557253,42.4087973470314,Boston Ave @ Tufts Garage,MEDFORD
-71.0133617589426,42.4084613681023,Broadway @ Pleasant St,REVERE
-71.2534745952798,42.4092640866891,Lincoln St opp Silver Hill Ln,WALTHAM
-71.1591805218492,42.4090496126229,Pleasant St @ Kensington St,ARLINGTON
-71.0864683780531,42.408828256918,Medford Stop & Shop,MEDFORD
-71.0802553607334,42.408836701434,Riverside Ave @ Middlesex Ave,MEDFORD
-71.080338069931,42.4088528011275,Riverside Ave @ Middlesex Ave,MEDFORD
-70.9934161408498,42.4085818172476,Beach St @ N Shore Rd,REVERE
-71.1748414741417,42.4092454876358,East Service Rd @ Clifton St - Pedestrian Bridge,BELMONT
-70.9936542874852,42.408598812794,Beach St @ N Shore Rd,REVERE
-70.991835250758,42.4085941297808,Ocean Ave @ Beach St,REVERE
-71.0538518702598,42.4088633022019,Broadway @ Summer St,EVERETT
-71.2537015687745,42.4095127973707,Lincoln St @ Silver Hill Ln,WALTHAM
-71.146748148601,42.409273836476,Massachusetts Ave @ Foster St,ARLINGTON
-71.0622979585348,42.4090413396784,Main St @ Baldwin Ave,EVERETT
-70.9954827890996,42.4087969534803,Beach St opp Nahant Ave,REVERE
-71.1096715692362,42.4092631947543,Main St @ Hancock St,MEDFORD
-71.0819848226239,42.409176121204,Riverside Ave @ Bradbury Ave,MEDFORD
-71.0088571420694,42.4089451181079,Beach St @ School St,REVERE
-71.1741492763417,42.4095869993095,West Service Rd @ Highland Ave,ARLINGTON
-71.0623213980639,42.4092265876115,Main St @ Baldwin Ave,EVERETT
-71.0827537475932,42.409331323911,Riverside Ave @ Bradbury Ave,MEDFORD
-71.0035871800236,42.4090606277159,Beach St @ Harris St,REVERE
-71.0035871800236,42.4090606277159,Beach St @ Harris St - Bell Circle,REVERE
-71.1471342863058,42.4095998530422,Massachusetts Ave @ Linwood St,ARLINGTON
-71.0841877717248,42.409400969779,Fellsway @ Riverside Ave,MEDFORD
-71.1392370840765,42.4095931394991,Broadway @ Oxford St,ARLINGTON
-71.1615462385713,42.503800226872,Elm St @ West St,WOBURN
-71.161586366401,42.5038393211672,Elm St opp West St,WOBURN
-70.8934185027059,42.5028013327146,Loring Ave opp Rainbow Terr,SALEM
-70.9241313532782,42.5030539154099,Highland Ave @ Marlborough Rd,SALEM
-70.8556238011265,42.5027642556961,Pleasant St @ Spring St,MARBLEHEAD
-70.8555706147681,42.5028082886916,Pleasant St @ Essex St,MARBLEHEAD
-70.9803720874603,42.5036416072147,Lynnfield St opp Stocker Ave,LYNN
-71.1958542878833,42.5048850004716,Cambridge St @ Bedford St,BURLINGTON
-71.1958573314595,42.5050699319848,Cambridge St @ Bedford St,BURLINGTON
-71.1624804010162,42.505010993561,Elm St @ Ward St,WOBURN
-71.2422163215812,42.5054420882591,9 Crosby Dr - Nextel,BEDFORD
-71.2732257538702,42.5055572145131,Bedford VA Hospital @ Middlesex CC - Bldg 10,BEDFORD
-71.1625267945203,42.5053309506973,Elm St opp Ward St,WOBURN
-70.9218964203848,42.5044505226418,Highland Ave @ Hawthorne Sq,SALEM
-70.9811004107366,42.5047469344287,Lynnfield St @ Gallo Rd,LYNN
-70.9811428470073,42.5047799139231,Lynnfield St opp Gallo Rd,LYNN
-70.8531210607205,42.5041960380722,Pleasant St @ Rockaway St,MARBLEHEAD
-70.9214079720302,42.5046067747503,Highland Ave @ Hawthorne Sq,SALEM
-71.1471445420723,42.5057828725734,Veterans Memorial Senior Center,WOBURN
-70.8912497221038,42.5047460028802,Loring Ave @ Salem State University,SALEM
-71.0783372990334,42.5056017109086,North Ave @ Church St,WAKEFIELD
-70.8501704740201,42.5046648561619,Pleasant St @ Washington St,MARBLEHEAD
-70.8911357622245,42.504903952858,Loring Ave @ Linden St,SALEM
-71.0785423177137,42.5058650575541,North Ave @ Church St,WAKEFIELD
-71.2425791155941,42.5064117230574,16 Crosby Dr @ Bedford Business Park,BEDFORD
-71.1957630696146,42.5063987701656,Cambridge St @ Olympian Ave,BURLINGTON
-70.8550095414732,42.5050275530915,Elm St @ Creesy St,MARBLEHEAD
-70.9827727654732,42.5059202167067,Lynnfield St @ Tuscan Rd,LYNN
-70.890749285428,42.5054748188845,Opp 352 Lafayette St,SALEM
-70.8498475806841,42.5053743300047,Mugford St @ Washington St,MARBLEHEAD
-70.8908236491591,42.5056525478053,Lafayette St @ Loring Ave,SALEM
-70.9830673824942,42.5061206375935,Lynnfield St @ Regina Rd,LYNN
-71.1618983937211,42.5068247377822,73 Elm St opp Traverse St,WOBURN
-70.8492188358327,42.5055299224717,Washington St @ State St,MARBLEHEAD
-70.9190150177081,42.5059856312718,Highland Ave @ First St,SALEM
-71.1617983685366,42.5069789872096,Elm St @ Traverse St,WOBURN
-70.9191039340511,42.5060378303107,Highland Ave opp First St,SALEM
-70.8527920256996,42.5057129037176,Elm St @ Harris St,MARBLEHEAD
-70.8510664867106,42.5059642909482,27 Mugford St,MARBLEHEAD
-70.9517789583985,42.506563497141,Lynn St @ Mcarthur Rd,PEABODY
-71.0483452249045,42.4151076444493,Ferry St @ Broadway,EVERETT
-71.0481491600432,42.4152108563779,Broadway @ Ferry St,EVERETT
-71.1277761700031,42.4155065675778,Boston Ave @ Stoughton St,MEDFORD
-71.034820533573,42.4151837607004,289 Elm St,EVERETT
-71.1942693365745,42.4157273488426,Wadsworth Rd @ Dow Ave,ARLINGTON
-71.0643296042747,42.4153315081236,Belmont St @ Main St,MALDEN
-71.1278575891303,42.4155564630071,196 Boston Ave opp Stoughton St,MEDFORD
-71.0642204877002,42.4153517573844,Belmont St @ Main St,MALDEN
-71.1534400734783,42.4156603371865,Massachusetts Ave @ Mystic St,ARLINGTON
-71.1105881529723,42.4156114211584,Main St @ Emerson St,MEDFORD
-71.0291386127316,42.4352995795544,Salem St @ Clapp St,MALDEN
-71.1017505309059,42.435581794817,Fellsway W @ Elm St,MEDFORD
-71.0854559651893,42.4357035925889,Highland Ave @ McCormack St,MALDEN
-71.2123957003668,42.4361106498574,Massachusetts Ave @ Marrett Rd,LEXINGTON
-70.9720846403665,42.4355196710512,N Shore Rd @ Blanchard Ave,REVERE
-71.1020963677408,42.4360906538739,Fellsway W opp. Elm St,MEDFORD
-71.1552249629793,42.4362764859369,Cambridge St @ Arlington St,WINCHESTER
-71.0957577286582,42.4361204461485,Fulton St from Molyneaux Cir to Foss St (FLAG),MEDFORD
-71.0957577286582,42.4361204461485,Fulton St from Foss St to Molyneaux Cir (FLAG),MEDFORD
-71.0676606020089,42.4363242814327,Main St opp Rosemont St,MALDEN
-71.0216551922021,42.4361478895309,Salem St @ Lynn St,MALDEN
-71.0318543211202,42.4363266229717,Kennedy Dr @ Granada Highlands - Bldg 184,MALDEN
-71.0676451850269,42.4365022355891,Main St @ Rosemont St,MALDEN
-71.0378804795158,42.4364040909949,380 Broadway,MALDEN
-71.0270935934101,42.4364128458547,Salem St @ Brentwood St,MALDEN
-71.0331317527826,42.4364589372664,Kennedy Dr @ Granada Highlands - Main Stop,MALDEN
-70.9372511961075,42.4360883814544,Nahant Rd opp Wilson Rd,NAHANT
-71.0868496528983,42.436776441255,Highland Ave @ Rita Dr,MEDFORD
-71.0712903569299,42.4367221260868,Washington St @ Oak Grove Station,MALDEN
-71.0869250275171,42.4368360846528,Highland Ave @ Bloomerth St,MEDFORD
-71.0702183626571,42.4368195935678,Oak Grove Station @ Orange Line,MALDEN
-70.9372133140266,42.4363050382099,Nahant Rd @ Wilson Rd,NAHANT
-71.0712086676548,42.4369240908826,Washington St opp Oak Grove Sta,MALDEN
-71.0369370020288,42.4369014256021,Broadway opp Bowman St,MALDEN
-71.1327487337754,42.4373849924102,Main St @ South Gateway,WINCHESTER
-71.1327487337754,42.4373849924102,Main St @ Town Way,WINCHESTER
-71.2348391185966,42.4378073450823,Waltham St opp Wachusett Dr,LEXINGTON
-71.0470209561226,42.4373505399632,Lebanon St @ Valley St,MALDEN
-71.0206247185488,42.437262954769,Salem St @ Cutler Hwy,REVERE
-71.2347487018685,42.437965669237,Waltham St @ Wachusett Dr,LEXINGTON
-71.0362088123514,42.4031102234085,325 Washington Ave,CHELSEA
-71.0466111876301,42.4031579709457,221 Chelsea St,EVERETT
-71.1072034193478,42.4035524046846,Main St @ Mayberry Ave,MEDFORD
-71.241387355224,42.4039567813963,Lake St @ Bowdoin Ave,WALTHAM
-71.1072347898566,42.4036179386182,Main St @ Marion St,MEDFORD
-71.1661740736342,42.4039000927393,Brighton St @ Pleasant St,BELMONT
-71.2422615224119,42.4041018669144,Lake St @ Princeton Ave,WALTHAM
-71.1606242155545,42.4039028211264,Lake St @ Albert Ave,BELMONT
-71.1607015354419,42.4039288384179,Lake St @ Village Ln,BELMONT
-71.2340905450937,42.4041386706455,Lexington St @ Brookway Rd,WALTHAM
-71.1285410437219,42.4039225961747,Broadway @ Dickson St,SOMERVILLE
-71.0433846875399,42.4217793886143,Broadway @ Shute St,EVERETT
-71.0585929321882,42.4218395745529,Cross St @ Ferry St,MALDEN
-71.153925258098,42.4221941129799,Mystic St @ Ridge St,ARLINGTON
-71.0433651143892,42.4218330819051,Broadway @ Shute St,EVERETT
-71.0172337301756,42.4217295342012,Malden St @ Gore Rd,REVERE
-71.0172337301756,42.4217295342012,Malden St @ Roland Rd,REVERE
-71.1539214668833,42.4222411723457,201 Mystic St,ARLINGTON
-71.0044039964206,42.4217504316767,Broadway @ Ward St,REVERE
-71.0940627222452,42.4221191216368,390 Salem St,MEDFORD
-71.0861324080074,42.4222664771159,Fellsway @ Watts St,MALDEN
-71.1641328244941,42.422561372165,Summer St @ Symmes Rd,ARLINGTON
-71.0926920215959,42.4223830575538,Salem St @ Grant Ave,MEDFORD
-71.1643538604538,42.4226771652278,Summer St opp Symmes Rd,ARLINGTON
-71.0864315863255,42.4224357823248,1250 Fellsway,MALDEN
-71.0924120899014,42.4224671491674,Salem St @ Grant Ave,MEDFORD
-71.1040670603075,42.4225501345509,Webster St from Fulton St to Forest St (FLAG),MEDFORD
-71.1040670603075,42.4225501345509,Webster St from Forest St to Fulton St (FLAG),MEDFORD
-70.9350490459728,42.4219514340715,Castle Rd @ Range Rd,NAHANT
-70.9846380584484,42.4222484459631,350 Revere Beach Blvd,REVERE
-71.0608321459238,42.422568064059,Ferry St @ Magnolia St,MALDEN
-71.1835146865518,42.4229829164379,116 Park Ave,ARLINGTON
-71.2084841754868,42.4231136960517,Pleasant St @ Luongo's Farm Lane,LEXINGTON
-71.1835424494236,42.4230838627636,Park Ave @ Wollaston Ave,ARLINGTON
-70.9347311342907,42.4221504354486,Castle Rd @ Range Rd,NAHANT
-71.1343580361639,42.42297457831,Playstead Rd opp Madison St,MEDFORD
-71.1344060071707,42.4230227656484,Playstead Rd @ Madison St,MEDFORD
-71.0614880431359,42.4227954669958,Ferry St opp Clayton St,MALDEN
-71.0508065282699,42.422989449712,Newland St @ Bryant St,MALDEN
-71.0672736620095,42.4230734149062,Main St @ Madison St,MALDEN
-70.916520553597,42.4224177576159,Wharf St @ Willow Rd,NAHANT
-71.1393087724409,42.4096293950229,Broadway @ N Union St,ARLINGTON
-71.0299689473194,42.4093093671243,Garfield Ave @ Fenno St,CHELSEA
-70.9967329136724,42.4092369646498,Beach St @ Walnut Ave,REVERE
-71.1052919861648,42.4096652671373,Mystic Ave @ Whyte St,MEDFORD
-71.0068070404645,42.4092946726331,Beach St @ Eustis St,REVERE
-71.0068070404645,42.4092946726331,Beach St @ Cary Ave,REVERE
-71.0845219813437,42.4096138853256,Fellsway @ Riverside Ave,MEDFORD
-71.0842102366533,42.409623177628,Riverside Ave @ Fellsway,MEDFORD
-71.0798602021258,42.4096305770567,Middlesex Ave @ Third St,MEDFORD
-71.0532135432338,42.4095640865916,Broadway @ Pleasant St,EVERETT
-71.0125941468639,42.4094008963627,Winthrop Ave @ Broadway,REVERE
-71.0494440537889,42.4265518059849,Bowdoin St opp Harvard St,MALDEN
-71.1737000602586,42.4269936692344,Summer st @ Forest St,ARLINGTON
-71.0799833988461,42.4266986712207,Pleasant St @ Russell St,MALDEN
-71.12503027538,42.4268816719572,475 Winthrop St @ Temple Shalom,MEDFORD
-71.0795465780041,42.4267516596096,Pleasant St opp Russell St,MALDEN
-71.0763970678138,42.426749093243,Centre St @ Pearl St,MALDEN
-71.0747151969131,42.4267547045192,Malden Ctr Station - West Busway,MALDEN
-71.0599115762443,42.4268218469978,Eastern Ave @ Franklin St,MALDEN
-70.9208324622558,42.4262700240283,Nahant Rd @ Ocean St,NAHANT
-71.2071239342655,42.4273640042519,Pleasant St @ Fern St,LEXINGTON
-71.2071027053401,42.4274352002812,Pleasant St opp Fern St,LEXINGTON
-71.0595686443988,42.4269856382261,Eastern Ave @ Franklin St,MALDEN
-71.0220634682417,42.4269128217957,Malden St @ Lucia Ave,REVERE
-71.2036524642472,42.4275269737503,Massachusetts Ave @ Oak St,LEXINGTON
-71.2036524642472,42.4275269737503,Massachusetts Ave opp Oak St,LEXINGTON
-71.0761567369301,42.4271605565145,Pleasant St @ Elm St,MALDEN
-70.9225269892002,42.4265590179491,Nahant Rd opp Tallwood Rd,NAHANT
-71.1258569084674,42.4274311383803,Winthrop St @ Brooks St - Medford HS,MEDFORD
-71.0669940142474,42.4272634279493,Main St @ Salem St,MALDEN
-71.0223398295255,42.427099673629,Malden St @ Washington Ave,REVERE
-71.0556978319272,42.4272584157087,Lyme St @ Bryant St,MALDEN
-71.0556978319272,42.4272584157087,Lyme St @ Bryant St,MALDEN
-70.9235667946497,42.4266887849257,Nahant Rd @ Pond St,NAHANT
-71.1342210382691,42.4275584754108,Playstead Rd @ Dianne Rd,MEDFORD
-71.0657762555621,42.4273439132009,Salem St @ Park St,MALDEN
-71.2016539755162,42.4277928539478,Opp 430 Mass Ave,LEXINGTON
-71.0528213871383,42.4273198345901,Willow St @ Lyme St,MALDEN
-71.1343733400162,42.427608817159,Playstead Rd @ Roberts Rd,MEDFORD
-71.2018904852927,42.4278305576746,430 Massachusetts Ave,LEXINGTON
-71.0546984445925,42.4275265606518,Lyme St @ Cross St,MALDEN
-70.8875365908459,42.534326863979,Bridge St @ Thorndike St,SALEM
-70.9293579988569,42.5347988104319,Andover St @ Pound Ln,PEABODY
-70.9166318561123,42.5353904434918,Margin St @ Roycroft Rd,PEABODY
-70.9168992102663,42.5356175698779,Margin St opp Roycroft Rd,PEABODY
-70.8869983411025,42.5355368268835,Bridge St @ Ames St,SALEM
-70.8869983411025,42.5355368268835,11 Bridge St,SALEM
-70.9329295438988,42.5361518046745,Andover St @ Buttonwood Ln,PEABODY
-70.9330208182626,42.5361972636412,Andover St opp Buttonwood Ln,PEABODY
-70.9476078721968,42.5373802500633,Lahey Clinic before Crosswalk,PEABODY
-70.9476078721968,42.5373802500633,Lahey Clinic before Crosswalk,PEABODY
-70.9500068947927,42.5396402873785,Essex Ctr Dr @ Essex Green Dr,PEABODY
-70.9500068947927,42.5396402873785,Essex Ctr Dr opp Essex Green Dr,PEABODY
-70.9187409079243,42.5398770028181,Margin St @ Margin St Ct,PEABODY
-70.9187584470445,42.5399546538918,Margin St opp Margin St Ct,PEABODY
-70.9433755728342,42.5410082447464,North Shore Mall @ Legal Seafood,PEABODY
-70.9192515890619,42.5421638251225,Margin St @ Dobbs Rd,PEABODY
-70.8848180667308,42.5420390257027,Cabot St @ Rantoul St,BEVERLY
-70.9192718169619,42.5422550249798,Margin St @ Shore Ave N,PEABODY
-70.8838659535773,42.5427234515963,46 Cabot St,BEVERLY
-70.8835847357067,42.5429247246878,Cabot St @ Stone St,BEVERLY
-70.9195096468526,42.5433205304374,176 Water St,DANVERS
-70.9195096468526,42.5433205304374,Opp 176 Water St,DANVERS
-70.9199168962229,42.5449338862689,Water St @ S Liberty St,DANVERS
-70.8808628051425,42.5447619535724,Cabot St opp May St,BEVERLY
-70.9199293275814,42.5449928310149,Water St @ S Liberty St,DANVERS
-70.8804786527872,42.5453331290142,Cabot St opp Highland Ave,BEVERLY
-70.8801091344621,42.5459287788127,Cabot St @ Railroad Ave,BEVERLY
-70.8800492013461,42.5460212033123,Cabot St @ Franklin Pl,BEVERLY
-70.9452506238056,42.5464930267542,10 Sylvan St,PEABODY
-70.9452450856006,42.5465893373247,Opp 10 Sylvan St,PEABODY
-70.879697068493,42.5465494994819,Cabot St @ Vestry St,BEVERLY
-70.8791348645159,42.547464830877,Cabot St @ Thorndike St,BEVERLY
-70.9426222915145,42.5484727636303,Commonwealth Ave @ Endicott St,DANVERS
-70.9426379779805,42.5485214432809,Commonwealth Ave @ Endicott St,DANVERS
-70.9210385733183,42.548607660201,Water St @ Riverside St,DANVERS
-70.9210385733183,42.548607660201,Water St @ Rainbow Terr,DANVERS
-70.9363740295171,42.5490260866488,Endicott St @ Route 128,DANVERS
-70.9213883846273,42.5492722640727,Water St @ Broad St,DANVERS
-70.8781599639402,42.5491428769238,Cabot St @ Federal St,BEVERLY
-70.8781274009999,42.5491946481548,Cabot St @ Essex St,BEVERLY
-70.9215158282263,42.5495220941163,Water St opp Broad St,DANVERS
-71.0255022964864,42.4373131395949,Salem St @ Revere St,MALDEN
-71.030527000464,42.4374347098494,Kennedy Dr @ Granada Highlands - Bldg 142,MALDEN
-71.0471022563878,42.4375860592174,Lebanon St @ Cherry St,MALDEN
-71.1528432527121,42.4380010544544,26 Cambridge St,WINCHESTER
-71.0198003139857,42.4375298962035,Salem St @ Cutler Hwy,REVERE
-70.9704473580398,42.4373759604376,N Shore Rd opp Blanchard Ave,REVERE
-71.0251548227118,42.4377018958606,Kennedy Dr @ Salem St,MALDEN
-71.0252138401241,42.4377470539761,Kennedy Dr @ Salem St,MALDEN
-71.0885877364584,42.4381586883905,Highland Ave @ Doonan St (FLAG),MEDFORD
-71.0295876275356,42.4380683892952,Kennedy Dr @ Central Ave,MALDEN
-71.0300164768527,42.46954076229,Main St opp Forest St,SAUGUS
-70.9227640282905,42.4690649880035,New Ocean St @ Rock Ave,SWAMPSCOTT
-71.1765973226843,42.470063101892,177 Lexington St,WOBURN
-71.0300917532735,42.4695701714179,Main St @ Forest St,SAUGUS
-70.9353985819438,42.4692385569751,Trinity Ave @ Fayette St,LYNN
-70.9227299758199,42.4692287710482,New Ocean St opp Rock Ave,SWAMPSCOTT
-70.9909505551244,42.4696611966201,Garfield Ave @ Castle Rising Ct,LYNN
-70.9570350862348,42.4696652801507,Western Ave @ Washington St,LYNN
-71.0758830491935,42.4701769363165,Franklin St @ Botolph St,MELROSE
-70.9569892685493,42.4697030647338,Western Ave @ Washington St,LYNN
-70.9567844518497,42.4697224300783,Washington St @ Western Ave,LYNN
-70.9567844518497,42.4697224300783,Washington St @ Western Ave,LYNN
-71.1801845553142,42.4705799469513,Cambridge Rd opp Revere Rd,WOBURN
-70.9601259054657,42.4698977304658,Boston St @ Franklin St,LYNN
-71.1008196611119,42.4704746623196,550 Main St,STONEHAM
-71.1008196611119,42.4704746623196,Main St @ Graystone Rd,STONEHAM
-71.1802048274179,42.4707300811995,Cambridge Rd @ Revere Rd,WOBURN
-71.0315769002479,42.4702342027989,288 Main St,SAUGUS
-70.959931946851,42.4699213889662,N Franklin St @ Boston St,LYNN
-70.8961804094225,42.469635790342,Humphrey St @ Phillips Circle,SWAMPSCOTT
-70.9868310654279,42.4700830305812,O'Callaghan Way @ Osborne St,LYNN
-70.8961148865502,42.4696750222063,Humphrey St @ Alden Rd,SWAMPSCOTT
-70.9868264915515,42.4701420337692,O'Callaghan Way opp Osborne St,LYNN
-70.9601188070667,42.4700343243844,North Franklin St. @ Boston St.,LYNN
-71.149984013471,42.4709034624267,Main St @ Richardson St,WOBURN
-71.0133864555406,42.4704474572445,Summer St @ Appleton St,SAUGUS
-71.1500520348455,42.470989265962,Main St @ Richardson St,WOBURN
-71.2576957166039,42.4714677204949,Hartwell Ave @ Bikeway,LEXINGTON
-71.2576957166039,42.4714677204949,Hartwell Ave @ Bikeway,LEXINGTON
-70.9333923801922,42.4703344232653,Trinity Ave @ Chatham St,LYNN
-70.9916211962381,42.4706098632748,Garfield Rd opp Hayes St,LYNN
-71.0507626118861,42.4230201461727,Newland St @ Bryant St,MALDEN
-71.0672768119082,42.423131753877,Main St @ Eastern Ave,MALDEN
-70.9134938699022,42.4225138196615,Wharf St @ Walton Rd,NAHANT
-71.1758587486198,42.4235664260489,Massachusetts Ave opp Appleton St,ARLINGTON
-71.0909748666533,42.423302005356,Salem St @ Fellsway Garage,MEDFORD
-71.0428810921143,42.4231218368236,Broadway @ Estes St,EVERETT
-71.1533022473768,42.4235138405518,Mystic St @ Columbia Rd,ARLINGTON
-71.0804941477723,42.4232731416175,Highland Ave @ Charles St,MALDEN
-71.1762240586951,42.4236515429668,Massachusetts Ave @ Appleton St,ARLINGTON
-71.0747954880087,42.4233384223632,Commercial St @ Charles St,MALDEN
-70.9877493840457,42.422988165155,N Shore Rd @ York St,REVERE
-71.083031439277,42.456075492297,Wyoming Ave @ Fellsway E,STONEHAM
-70.9580021461542,42.4555580865578,Lynnway @ Commercial St,LYNN
-71.0831208464435,42.4560958549888,Wyoming Ave @ Fellsway E,STONEHAM
-71.0487782998171,42.4560031183686,184 Laurel St,MELROSE
-71.0486895369891,42.4560166275848,183 Laurel St,MELROSE
-71.0644811777297,42.4561780322071,Upham St @ Main St,MELROSE
-71.0475351920245,42.4561923034176,Laurel St @ Highview Ave,MELROSE
-71.0474569089993,42.4562042170592,229 Laurel St,MELROSE
-71.064578619865,42.4563132492631,Main St @ Essex St,MELROSE
-70.9731671111827,42.4560103744846,Western Ave @ Ida St,LYNN
-70.9918569232581,42.4561163894677,Winter St @ Chestnut St,SAUGUS
-70.9919375668828,42.4561372903463,Winter St @ Chestnut St,SAUGUS
-70.9731169560825,42.4560533735815,Western Ave opp Ida St,LYNN
-71.0463718267357,42.4563695238545,Laurel St @ Sycamore Rd,MELROSE
-71.1383287179114,42.4566970539028,Main St @ Lake St,WINCHESTER
-70.9901296816345,42.4562180617574,Lincoln Ave @ Wendell St,SAUGUS
-71.0462690892546,42.4564535537778,Waverly Ave @ Laurel St,MELROSE
-71.0213283178635,42.4564074517988,Essex St opp Vine St,SAUGUS
-71.0090361924805,42.4564357650847,Central St opp Assembly Ave,SAUGUS
-71.0090616309571,42.4564989871231,Central St @ Assembly Dr,SAUGUS
-71.0213812288137,42.4565889612177,Vine St @ Essex St,SAUGUS
-71.2895825758158,42.4574110724581,Hanscom Field Dr @ Old Bedford Rd,LINCOLN
-70.9900454257183,42.4565185917999,60 Lincoln Ave,SAUGUS
-71.1384221489304,42.4570910730378,Main St @ Lake St,WINCHESTER
-70.9932313953643,42.456587169601,Winter St opp Stocker St,SAUGUS
-71.2894836141234,42.4575217361871,Hanscom Field Dr @ Old Bedford Rd,LINCOLN
-70.9527243257808,42.4564188679909,Lynnway opp Shepard St,LYNN
-70.9933161927139,42.4566164558246,Winter St @ Stocker St,SAUGUS
-70.9529099506039,42.4565229277454,Lynnway @ Shepard St,LYNN
-70.9374127346109,42.4564572311381,Lynnway Rotary @ Nahant Rd,LYNN
-71.0670120691495,42.4275768854703,Main St @ Salem St,MALDEN
-71.1698344159342,42.4279317035646,Washington St @ Ronald Rd,ARLINGTON
-71.1265087394426,42.4278031336363,Winthrop St @ Medford HS,MEDFORD
-71.0546006864941,42.4275475235662,210 Lyme St,MALDEN
-71.0508450343239,42.42762618408,23 Bowdoin St,MALDEN
-71.0411876548044,42.4276178762634,Broadway opp Sheafe St,MALDEN
-71.0523548298926,42.4276674323924,Willow St @ Daniels St,MALDEN
-71.0741001205384,42.4277522993327,14 Summer St,MALDEN
-71.0647539197536,42.4277235560824,Salem St opp Sprague St,MALDEN
-70.9349738740382,42.4272967588538,Castle Rd @ Harborview Rd,NAHANT
-71.0117040861732,42.4276683846595,Northgate Shopping Ctr - Shopping Mall,REVERE
-71.009598424452,42.4630252648646,329 Central St opp Jasper St,SAUGUS
-71.0619126103132,42.4632702735149,Main St @ Melrose St,MELROSE
-71.0619126103132,42.4632702735149,Main St @ Short St,MELROSE
-70.9502080631162,42.4629023114515,Tremont St opp St Mary's High School,LYNN
-70.9489104556379,42.4629432379292,Market St @ Andrew St,LYNN
-71.2408416726981,42.4639813765422,Bedford St @ Harding Rd,LEXINGTON
-71.2408416726981,42.4639813765422,Bedford St @ N Hancock St,LEXINGTON
-70.9585540247685,42.4630121386457,S Common St @ Shepard St,LYNN
-70.9415028446603,42.463119212423,Exchange St @ Broad St,LYNN
